,SPY,QQQ,EFA,EEM,IWM,VNQ,XLK,XLF,XLE,XLV,XLB,XLY,XLP,IEF,TLT,LQD,HYG,SHY,TIP,BNDX,GLD,SLV,DBC,USO,BTC-USD,ETH-USD
2021-09-03,0.15887254968365494,0.2026635115780835,0.09334034448191852,-0.02942336792730571,-0.0150212017211373,0.24694777398888035,0.208742591309228,0.11534570454703519,-0.0714922102790333,0.20560441311142474,0.09712887308047802,0.10707367661234679,0.12329559489246344,0.024007113461421703,0.07459538967192403,0.04844774060495971,0.035372747740587185,0.0005912651982860062,0.05301517881844675,0.008823983011271297,0.05906384988722646,-0.056494879968387535,0.10457135576007781,0.09103142404022302,-0.13458575895261227,1.157828086262814
2021-09-06,0.15731386924415625,0.21249961589625643,0.09061694556297883,-0.011806026449970752,-0.020797919310601154,0.22639698029364852,0.21748105048026,0.10411862338702305,-0.07339883500893296,0.20297421556443984,0.0942010067686272,0.10382083871958359,0.11412588989445349,0.031470283851383174,0.09789436753882885,0.06066696226049251,0.03824749434144792,0.0007070806986357869,0.061353218997475256,0.0127088604453105,0.059260584184169796,-0.04785690774108098,0.10964393969873942,0.09718154501867615,-0.08195331271379092,1.2167902694918387
2021-09-07,0.14633953139468003,0.20138140143823335,0.09055626950951812,-0.00842653260143722,-0.030985088056618038,0.19483963013703032,0.20494870051877268,0.10379728684138989,-0.06831637193162199,0.1877542979891842,0.08578154300945151,0.09239603826889176,0.09646894549763574,0.026153080660789252,0.08226936804229279,0.0520412711225704,0.035413591045887705,0.00024327689250380757,0.055589013131603915,0.00707681644311009,0.03397046775150825,-0.07480475546779153,0.10080637871312659,0.08540449022464403,-0.16269944550270699,0.9123681113259128
2021-09-08,0.1463887815829974,0.19066472193939088,0.08008644456107228,-0.027037022924211396,-0.025257764234794866,0.20576030025493508,0.19136756505636643,0.11275996049185588,-0.053275609753305475,0.1879509385915532,0.08435851603035771,0.10508492377652856,0.10458202096469238,0.029151105498354424,0.09403160586272663,0.0561445606607609,0.03899696466057723,0.00047562994396077585,0.05767408030581178,0.00918599278811616,0.03042800737233975,-0.08008299894715942,0.11336013419975588,0.10860137172434747,-0.18860188604705452,0.9354564261294533
2021-09-09,0.13760297111252884,0.18170223718218415,0.07192246294911353,-0.030134067604792092,-0.033327553265247944,0.18023601589524585,0.18784200737181544,0.10854940010838421,-0.05861025939053066,0.17852824145886648,0.07511359806523399,0.08835455397280723,0.09984621193558252,0.03377994466358136,0.11561865182340103,0.06205314037337217,0.03849823747015191,0.00047522447223036224,0.06418883777743423,0.014120024867658731,0.027643596259016245,-0.08804257214632094,0.10526308688629604,0.08968508289697619,-0.21198034709028613,0.8795916130846677
2021-09-10,0.14529708223604554,0.2097905479508657,0.07937332059055047,-0.013106512557787053,-0.012740589573998817,0.17488258400213486,0.209695920278546,0.09462979260563076,-0.014728647134964468,0.17018894745644308,0.08089059530379905,0.10880126563148629,0.09959340400868011,0.036985174567737866,0.11709428471153527,0.0651007492306066,0.04494639721699634,0.00024374074840505244,0.06880679480074825,0.013788611128565664,0.028420245980394165,-0.08755189115988238,0.17547065031910591,0.20583142488505946,-0.22425256638520796,0.8013274633487135
2021-09-13,0.1503567867258151,0.20470833077871564,0.08489559724341267,-0.02255075398688655,-0.014565373782725155,0.19917213267161338,0.21372355745635918,0.12009621246416158,0.013311894923741852,0.1588404096484033,0.08603634515865899,0.10491867154023526,0.09852712678239595,0.038871358827233804,0.11694674074198974,0.06612204450541004,0.0435473075028141,0.0004754765023389229,0.066753244420521,0.012364127618515353,0.027566771922146627,-0.09543396732996523,0.15923952994732304,0.18458221211342174,-0.22938039437379354,0.8075858679969754
2021-09-14,0.13508526342580818,0.17916981590733827,0.07939768386950385,-0.027846399226437057,-0.019735465248444717,0.18863816825464852,0.18879869265919247,0.11949283656163279,0.00834666043073029,0.1486684592314771,0.07347696135402937,0.09404041882937464,0.08207307489385252,0.03937704899763372,0.11796077791499093,0.06553488545006103,0.0393294260189514,0.0007072941045407344,0.06222877905721935,0.0127088604453105,0.03570556640625,-0.07685881836010244,0.1607141515967465,0.18221055995293955,-0.1363794060529987,1.0274941019419996
2021-09-15,0.15364618794484786,0.19314211350559507,0.09778902842747361,-0.009104281865306207,0.026359949049620912,0.1941211786060697,0.20670998565591603,0.1462597656128879,0.06154366559632596,0.16794625158733179,0.10794315164561885,0.11153711888744566,0.08145660165434343,0.032507616408598006,0.10407232110734377,0.06115803749205129,0.03978090211538232,0.0005914919816969455,0.060606779182405424,0.007952463304847779,0.037204155264145555,-0.04952625549256051,0.2137170933898196,0.2875285751063721,-0.11988900441513228,1.1536844484333422
2021-09-16,0.15770283846431177,0.2144448535487511,0.10159135427267785,0.002629542355930159,0.05141602020373015,0.20185875058018077,0.2222267956269226,0.1388088466189359,0.02381852351487157,0.16628921861329693,0.08806915128181658,0.133370550188749,0.08205022724586941,0.02789486767839322,0.09313005323287094,0.056491652150835625,0.03882549099795174,1.1707073285682768e-05,0.05611265493275419,0.004971073402053383,0.010223586327703593,-0.08562821818919564,0.17422446567525718,0.2231604301505936,-0.09457083278930045,1.241285786221861
2021-09-17,0.14001211190240515,0.20214446157500032,0.07909015817337117,-0.006260631383714466,0.028404790062743768,0.17910633705433954,0.2039341684000926,0.11491911924176135,0.012477887892686335,0.16255119829254094,0.05045121711186429,0.1195765450498707,0.06578864295638254,0.02625264155010809,0.09652586911900585,0.05537420087315348,0.035733497554978344,-0.000336416329963396,0.05383727185945131,0.003221056961231872,0.012300689258125663,-0.10948909592824896,0.19169718316104478,0.2614690515107503,-0.08580819438111886,1.1302655261618115
2021-09-20,0.10322495286444977,0.159905304609554,0.04556691592334938,-0.057464098129135666,-0.014023398913514007,0.14716240734071095,0.1526937755938731,0.07226212187551484,-0.04218574264593722,0.12908665084475524,0.005313768084359571,0.08500319712563176,0.03683969591305769,0.034901098068332415,0.11402478326680243,0.05938367324765137,0.02899780341419378,-0.0001043677561670675,0.05456921149656968,0.00795216095803064,0.016641992460706412,-0.113646123188614,0.15026836402616417,0.1943173593072003,-0.22296175060672385,0.7376793248763664
2021-09-21,0.10273995535668612,0.16166366159076628,0.06004063641149582,-0.04384665479464023,0.0160764018156776,0.1544194766775835,0.1591761378301091,0.08022404894450963,-0.028395416594131584,0.12551840715106777,0.00631852131075461,0.09262132399935408,0.025342405051605343,0.03784588089500929,0.12259395006073781,0.061845205928932945,0.03016491552051037,0.00035922247372943694,0.05668274051640454,0.00971761992385356,0.03574322135114949,-0.09035354467966283,0.15008936917042437,0.18272910297462674,-0.29535003633307266,0.5191812037666688
2021-09-22,0.11645901809426928,0.17844491444244404,0.06675255982242723,-0.03498647710186298,0.014778482968238915,0.16414464172799836,0.18630461831753364,0.09059414800315824,0.0102808673538608,0.13766057772212936,0.01968665456245633,0.09674226060209734,0.039369887703190054,0.0397404252652338,0.12340342967955786,0.06153346739049326,0.03453988401649566,-0.00022049234829568665,0.057466386153024906,0.011305185540609886,0.0498190675879977,-0.05705302986097349,0.18220322665119415,0.22613557899824221,-0.26041725715210884,0.6672869700320869
2021-09-23,0.12546220242608497,0.1713932053652012,0.08301613036646782,-0.03233948183582358,0.019044515567087528,0.16893921258852806,0.1833670737910884,0.12586973198032503,0.05292191560751225,0.14361764427623047,0.03932648602845701,0.09929963818478482,0.04657177211077146,0.031789522426742156,0.1041786005140839,0.05144819909472442,0.030023472339847812,-0.00045304739084373047,0.05343206082063556,0.007083840011791853,0.02219297101755502,-0.07885466323198287,0.19385917208799985,0.2677030006317358,-0.23801786103909772,0.6449051753770962
2021-09-24,0.11527197962306168,0.1528405807202251,0.05904331397934426,-0.05305697579020352,0.00143843932893839,0.13579186578565516,0.16086078481346933,0.11800200721813447,0.03448410445263517,0.14238253930225242,0.02878232145748516,0.09462431980347108,0.052099586396643804,0.024141470730336456,0.07553664308962316,0.04265373183824428,0.02632881465923087,-0.0007898646147443955,0.04778895655733861,0.0033743831238537414,0.008149199648326277,-0.10539959284079359,0.17939619026453957,0.23852771285468188,-0.27507972190551,0.48268017265499163
2021-09-27,0.11208149157843494,0.1436382596850012,0.058383692312002466,-0.04690319965754808,0.01665877485399414,0.12051515029529991,0.14960108343364364,0.13321322000658276,0.07127048182614959,0.12610967599312572,0.03677716104170403,0.10048530672905498,0.04733209780786218,0.021397230405526324,0.07158306720488739,0.0421130441655051,0.025394806017464466,-0.0009058098504041157,0.04828073429727686,0.0028475885414314117,0.010248201666220647,-0.0954643248764322,0.19538206274142023,0.264579341645617,-0.2887729319296237,0.3690294364100548
2021-09-28,0.07425189385105457,0.08952406947308411,0.02043397143682335,-0.06286468443371851,-0.011895770879093215,0.10866356535146737,0.0929376909350903,0.10582942578724697,0.10119427157868421,0.0991579768068731,0.011489873371321346,0.055309992759266624,0.021888840357102257,0.020383310784944486,0.05951300448533425,0.036061975812237135,0.020256037894688328,-0.0005578083820898527,0.048992826447227245,0.001967720386816696,0.0008028957774373069,-0.10004328500116888,0.20372612405766222,0.30089382109940566,-0.30518088816076017,0.33180590569320545
2021-09-29,0.0766959216187475,0.0884937313586065,0.02904700416534256,-0.07671790786472366,-0.011093080931872779,0.11412580193411781,0.09623587994876193,0.1089348840078388,0.10411726102926044,0.11211016453558997,0.005104633814873916,0.05179909027390295,0.026830759577560537,0.016502718060711352,0.05419111711604585,0.028941016049930823,0.020366484940483653,-0.00044163520577666926,0.04898216103711839,0.00021799752595641486,-0.011640692821189513,-0.14524418883830048,0.2005987301587302,0.2855036539081761,-0.2857419130679474,0.3468522095499764
2021-09-30,0.062307008595174684,0.08187865527602156,0.02285251433929103,-0.055430460263537484,-0.004294364696587949,0.09490301004872204,0.08262445024442577,0.08615943358295519,0.083655580559435,0.10092773411495681,0.006822943136968851,0.037377593224954264,0.010859548886606563,0.018366746165065395,0.0614373432367874,0.028284849942504353,0.019551908045621458,-0.00032516020586259575,0.04847687962149716,-0.0008357643358196665,0.008970304516727312,-0.12044575547071001,0.2047760498646749,0.28634362672954405,-0.21870250383872125,0.5228621424388891
2021-10-01,0.06985317998211227,0.07734737406275638,0.019541190579014822,-0.06405519229140944,0.00327247007160536,0.11453479692112811,0.08328520029733233,0.1037858905380411,0.13483838133947224,0.09948843156796205,0.021569720034325,0.04026553934722643,0.012474779020220428,0.019023132202475646,0.06160578424625851,0.031964896725138026,0.021644430118634927,-0.00019715331858027874,0.050677604549729915,-0.0003384426997492529,0.0004863037731812625,-0.11812027165101047,0.2143704236427606,0.3047525409042646,-0.17500548525704895,0.5836243006556088
2021-10-04,0.04843402200093383,0.048383287716633694,0.005746090521492775,-0.0698948362393863,-0.005979014443162622,0.1160585141527275,0.04812224441287283,0.08489862568628226,0.16104633801231505,0.07098650919492888,0.00835379111359913,0.02230255327955888,0.011005244150728677,0.02047687100797857,0.06275467107069921,0.03239449895409874,0.018721860944289404,-0.0003140394118970047,0.05285830891992016,0.0003555142191746796,0.012800859209894266,-0.10380180781779924,0.23837901850367715,0.34079730553209964,-0.15678772341055813,0.6312314150057061
2021-10-05,0.0589568720154956,0.06392381733036978,0.01824888404054681,-0.05769934534862775,0.0013646475840083383,0.1019182867095636,0.06818265237929189,0.10142614588754606,0.17711828695833365,0.07629751945897212,0.013754779154276253,0.019857322334081218,0.010722087354746668,0.01792262348743856,0.052951211849294744,0.028377512456028153,0.01930541748513037,-0.00019766137456556088,0.053761274899473355,-0.002107916226839146,0.014234641212534038,-0.09201392165764488,0.25312697368890547,0.36014667463804684,-0.13989242876869112,0.6446645823231434
2021-10-06,0.06021578705536634,0.058386494014841084,0.00561838537846393,-0.06683924295221688,-0.0012329180905383819,0.10693284211259235,0.06511311106592976,0.11297315892071169,0.16349674902738753,0.0698949769375592,0.014270237562881594,0.012396101035480278,0.025993922382016477,0.013989900445322112,0.05101470900759386,0.02414377227236364,0.018019617896966045,-0.0006615612727954856,0.04933514424306673,-0.001750469246234343,0.009790161997313307,-0.10846453082023044,0.21921045636896008,0.3082125084840155,-0.1282136153389779,0.5573160655730045
2021-10-07,0.07304645401916265,0.0810789320916705,0.012635913148783207,-0.053393668789595394,0.004266205884814189,0.11581464999748925,0.08635531887644632,0.1129218930436997,0.14076884182682692,0.08417659787265896,0.020103646997000846,0.03835366104830351,0.031447499143611335,0.011180424458485216,0.04333928741683746,0.021000654049915024,0.01860381862499283,-0.0010100051917257824,0.048432364386733484,-0.0021102048595189604,0.008849572459461275,-0.11403139112580785,0.20679719646215577,0.286245339980455,-0.14742126215997176,0.4734374420378997
2021-10-08,0.059705784486018265,0.05962904502435529,0.004145426742889535,-0.05842967580823788,-0.007601194489822882,0.08626400813985802,0.06402281985358105,0.11932181630738703,0.18553870920021698,0.06057730335688172,0.002679916659180437,0.026245348282685654,0.02210686856736488,0.002549085268436224,0.01898481190174217,0.010059676819305752,0.011496820058971124,-0.0015892288963801349,0.043041979740365166,-0.0059552791659917,-0.0067735732363710666,-0.1281731100997322,0.20320556982900806,0.28195055775069866,-0.14761604593967304,0.414686333989126
2021-10-11,0.04852909431717767,0.05027189496499629,-0.006269096219278403,-0.06270303351729833,-0.014870226209511839,0.08663234406611742,0.05836244439004057,0.10030846788552017,0.19065529008784732,0.04450958458478138,-0.009206806911372656,0.014245438963799373,0.01596040150072997,0.0028086724781457573,0.024354764566034248,0.015065975501575846,0.01042777229642411,-0.002285826508011346,0.042718449255733315,-0.005620020332612774,-0.014607801896070693,-0.13325035165997923,0.21330280137821833,0.301065305885182,-0.06639296452610643,0.45782563699566703
2021-10-12,0.05111232477528427,0.05627556899316288,-0.003999376714767022,-0.06406371833927715,0.003584960775585566,0.09869302362639787,0.06171635359603389,0.09999798440253782,0.1929438180036107,0.039194149234190956,-0.0032825209922796583,0.03388581713235217,0.02034186650874248,0.00843569660254273,0.044872541836066926,0.024203284525044833,0.013923787597571957,-0.001706499418833718,0.04649878331648405,-0.004578263389884096,-0.007414526083938333,-0.1271892950493405,0.21191308675383413,0.29524471388801654,0.005685009307828004,0.612312541750214
2021-10-13,0.06267411167720183,0.07255186457082141,0.024237563572732768,-0.0433064335393154,0.0294195462037925,0.09768526746250927,0.07776919751144118,0.11455257155550891,0.224297951009647,0.03684217570623316,0.013930946245141573,0.05221394854753503,0.016679338835920543,0.0073709725811565985,0.0501946773143902,0.027421990578911037,0.018367592690140766,-0.0022855618249786325,0.05057692662210034,-0.0026305728596572875,0.006667471400997549,-0.10976624629635234,0.2208835942365206,0.31399152180442136,0.01643379832298275,0.5475859297206864
2021-10-14,0.07042082423960583,0.08303281767641524,0.023871720225806525,-0.04617478013424703,0.01975108659623248,0.10376896617254405,0.09106678837078319,0.11769434884393881,0.22368831250904564,0.039437433334896355,0.020038469808150605,0.04925570881633634,0.023001706499550023,0.009209262235604365,0.051985131834711984,0.028751767916161075,0.020708585919702927,-0.0025168596350853,0.051621827417740906,-0.0005179340266252552,-0.0007732402250455461,-0.11740896503250908,0.23847918723983752,0.3600670517285547,0.06335895635631972,0.6010197374092545
2021-10-15,0.08851418757248841,0.10315457389660576,0.03582079103328906,-0.031245514000478147,0.02076631573197263,0.1089529539631875,0.11287713000294652,0.14708393219658156,0.24431207641755592,0.04925577866815534,0.04063725361367965,0.07724477642361283,0.02815959278498914,0.0034252330612765114,0.0413111343710193,0.024045766514396494,0.020827364732799447,-0.0029812535252804473,0.048663149176487064,-0.0027974696058895576,-0.010237018222031269,-0.10863276580846215,0.2388571086500033,0.3578047355356224,0.18993902563265874,0.607063976401947
2021-10-18,0.08002693430553087,0.10039439454999632,0.020981886068253575,-0.04746735136584601,0.0012881809328118,0.10528624183593749,0.10578326847314812,0.12629491186066955,0.2339175319755824,0.03529770810586341,0.023088366402519434,0.07912752211606944,0.024705941037092005,0.0033372378690983417,0.04865868742050816,0.022345204843849942,0.017673209455896233,-0.003445761455624363,0.045964517451285714,-0.004385149069203398,-0.00889420541962127,-0.10977629186132598,0.22165529029317788,0.34149788772140033,0.21396837532181823,0.5860476267060171
2021-10-19,0.08609142353600818,0.10154937963185118,0.02635649979541199,-0.036016990077840316,-0.0053280491030929245,0.1025345823260504,0.11107067547473704,0.1329268287034786,0.23955369682804672,0.0524745467097083,0.022399276135959267,0.071381820498166,0.036766406531402174,0.0007912255282209735,0.035671395508194204,0.017202313142192338,0.018840235150293427,-0.002866999732805686,0.04286102637988698,-0.004915322054302451,-0.008331331935738984,-0.09917695156700057,0.21621617103589919,0.3564846606460599,0.18955767891248088,0.529958135046912
2021-10-20,0.09059268464426529,0.1048985728603522,0.03333850512217973,-0.03567139282026355,-0.0002127089324506226,0.12000870297354638,0.11070236929620059,0.13307910096172892,0.23463303414560466,0.07369798610376099,0.033349895502502,0.07185612671580133,0.04356107566976952,0.00430331877648138,0.037733155223621084,0.019312489293369595,0.020593024005078897,-0.0024033537897605317,0.044817737138997726,-0.003697049102090344,0.0028842430766751193,-0.07626071133861323,0.21943041475876623,0.3481790329162975,0.1991477006955613,0.5607219373516104
2021-10-21,0.09375143359984683,0.11541725820748727,0.025853544918627458,-0.04904945883418188,0.000629372611586243,0.12396552932494709,0.1254430419647523,0.12389601398381322,0.17144925277608936,0.0813197222544586,0.02783986407459249,0.08888068498698654,0.04147757259861162,0.0003427986295534424,0.035824383193041154,0.016996205810606124,0.016039466693964943,-0.003795096475963544,0.04388615979785193,-0.005454901255420808,-0.0009586223629428625,-0.0840163634881248,0.19899677649286684,0.3188605894176282,0.13471060177309435,0.4762423868847958
2021-10-22,0.08569914811385027,0.1020786092667112,0.031615644521444164,-0.04881045668384343,0.0019806520895475632,0.1196358093826273,0.12249916057142674,0.11966799826990138,0.16939957042088483,0.0900613168362101,0.01954880042419438,0.08469232309787156,0.03855370071508801,0.004655876011947058,0.05033599012662271,0.02233500253300802,0.012429867204957423,-0.0042574885303794385,0.04649213001317465,-0.0005425974800952194,0.009325009267084239,-0.0705154261638209,0.19656715415444892,0.31111615408860827,0.13326751328290043,0.44010122768276205
2021-10-25,0.09874094815310808,0.1207070217361037,0.04261409862122845,-0.026694071863240465,0.025440724756044863,0.11880833199503305,0.14174181701917155,0.12815904028851421,0.2173027587488907,0.09462426663749457,0.04080152364698675,0.10730448011186855,0.036930298947075446,0.005007917936445061,0.04631263794164919,0.020692818827589887,0.014642140297159711,-0.003908868292277989,0.04967240602109246,-0.000715467760074473,0.01973915816361771,-0.052894645799960394,0.21273022682623255,0.3364918238792993,0.09159536513856659,0.5209383596665076
2021-10-26,0.09736306226347025,0.13025539084939552,0.033314032031589,-0.0317178794165609,0.012759584592004547,0.12403226069630446,0.14818062054652548,0.12341639608548238,0.19153192039670208,0.08765064088065522,0.028360710753422502,0.11275912598923932,0.03211413090676296,0.0045297606244596444,0.05433205466090274,0.022627013234116866,0.014480397689174973,-0.004049123475294847,0.0507150914292509,0.00018210143500896336,-0.0007747147649358466,-0.10376595914422404,0.20099392322739362,0.32901321899302927,0.0553056607896798,0.20402165147769669
2021-10-27,0.09928351922720569,0.15363968962679664,0.0446840635540684,-0.02855491128065346,0.006155765165733351,0.12176209698058948,0.168135200685416,0.09615372126141075,0.15659746202667257,0.0778883900085896,0.00269400645005069,0.1270091254285739,0.03134346018542278,0.008831401973401043,0.06627944107036732,0.02823121239837323,0.014246036388149141,-0.004280802713962473,0.05325470746638428,0.0031803459634478504,0.009244766894015655,-0.09279604426601462,0.16095711554900527,0.26810793136537336,0.09654052115716927,0.20796097146921122
2021-10-28,0.10954318986846157,0.17038620908339075,0.040667964735908946,-0.03214743987144264,0.030327135033577646,0.15662835492190363,0.18272515875093598,0.10061604653107725,0.12840948138954977,0.08496672672733219,-3.659528275246071e-05,0.14555478836189195,0.03571338404485225,0.0049659321326336325,0.06092065264432023,0.025443916859041904,0.014832209447682043,-0.004395772355388683,0.03944616508118215,0.0008914470841963062,0.004842455538378365,-0.09361006372112624,0.16251360290979644,0.2852664962381328,0.05569323751648403,0.21702602756055023
2021-10-29,0.10298668921339682,0.16734473147565598,0.026168107625024417,-0.05518269027834721,0.029176873151308014,0.13726679323519897,0.17599372624549647,0.08021473419895919,0.11525291403711724,0.09410458539754885,-0.013179222877638841,0.1460450467739014,0.02151408964327728,0.004964730577227794,0.06241369009877973,0.02296076057689045,0.012501652558413623,-0.0042796153027917505,0.03800713952156776,-0.002102097671876191,-0.02005176826451771,-0.12928658171635354,0.15094348250561884,0.2868723648331468,0.10340087776921059,0.2646513523028684
2021-11-01,0.0969007997723137,0.16190737082420226,0.0245159233976997,-0.05751105081124297,0.042731650297904045,0.1280381175689358,0.16428016675083557,0.07503016797725692,0.11458014206012335,0.0853098279984148,-0.020541437999003098,0.15668714550090002,0.023090948253412513,0.004535136582218602,0.05999152121252305,0.020745234669340418,0.010720256140353657,-0.005077867484432175,0.03172019554858596,-0.001069172249378858,-0.023719285228115283,-0.12720847500845278,0.14842509165264617,0.29484578852444976,0.06360238364300952,0.2410224577800042
2021-11-02,0.1123505614117073,0.19699522655975987,0.027869384061757874,-0.048916406670997836,0.07217277465043259,0.13373644245797767,0.20495111321232384,0.07855537989663763,0.10368271400762619,0.09072389943731518,-0.004989707712718672,0.1697044212280534,0.02215877245299902,0.009017922544478196,0.07558971819929039,0.030212057384164215,0.015498431556697723,-0.0036876175893447716,0.03534360845245099,0.002811919852975242,-0.028760658478229506,-0.1400394907687713,0.1596773123300783,0.2933902736367795,0.13187669631585996,0.16003487887399248
2021-11-03,0.1292196902752989,0.2113754244694337,0.05001955136330549,-0.041752187073433866,0.0948233213339793,0.15206265743328662,0.21566472461186081,0.10212254754508265,0.12343180672812326,0.10909349968016202,0.002066140151990359,0.20434488435633136,0.04075763431893398,0.007529095651744644,0.07053367937164667,0.03136599690206121,0.01854001813374717,-0.003804215405901812,0.03665092932924363,0.004047045481449851,-0.03700473533039039,-0.15037010513748472,0.11808519290277575,0.2333407949618449,0.11049324931141546,0.10518688140556365
2021-11-04,0.15916792165665705,0.25950305609330226,0.06640102410290982,-0.016835326422687258,0.13114038290106778,0.1707522120250149,0.2704103505760571,0.09897319057716025,0.11964137343771375,0.11196591880065343,0.02735956550531249,0.2633410137178349,0.055828162403410264,0.017894913108219335,0.09327307208887614,0.042457396823369464,0.02618609201359301,-0.0027610656103798092,0.04531916755298915,0.010785962828751217,-0.016311675754075883,-0.12315664144263361,0.11235345542680442,0.21450678209626473,0.2502860909528817,0.1984959407579987
2021-11-05,0.14938288042413883,0.25103317035591366,0.06005085916142239,-0.016670594392183102,0.12587203852319284,0.16165755741148002,0.2602833050115345,0.0821262165925769,0.14823531444964821,0.08970487551722428,0.01976334451154771,0.26252697723108986,0.04719675179228644,0.02005282959703325,0.10790817547702125,0.04614215505143959,0.026397711836573468,-0.002527817450290737,0.04871173282544139,0.01450685694245446,-0.0075381786251058625,-0.11168519407727306,0.15991249418741593,0.2908011290667645,0.22949232538286668,0.20755421742485902
2021-11-08,0.13296665160927446,0.22235206865721446,0.04246930466297161,-0.02521222711717863,0.1024355397890424,0.14707660724364024,0.2397698564581079,0.07112735848032337,0.12380581062232854,0.09067928578088202,0.02032122044335627,0.22344486754720205,0.034335145836111414,0.013420458156155446,0.0955851986874201,0.038081708711491524,0.021816339232112236,-0.0036876175893447716,0.04848326572022499,0.010067523091093156,-0.0129712517314029,-0.11036918959106023,0.15752309372653728,0.27689557865400816,0.3545730396305484,0.17970574136576412
2021-11-09,0.13210280680627484,0.2213478832574305,0.04214045834746538,-0.028088109728012123,0.09454141967509844,0.14787771481093426,0.24382471387085514,0.06330611115608575,0.10282787994069298,0.08870853091086661,0.01612573019279573,0.20301292332293985,0.0393714980943467,0.01906471707810886,0.11220122994183623,0.04205259314813392,0.024514056455364086,-0.003108012584303599,0.052548584101066664,0.016105104033683704,-0.01951919703306948,-0.13974798674221578,0.15236045789333597,0.27715360211975804,0.5382557587956434,0.4425640257823509
2021-11-10,0.13275457106859312,0.21157624115888796,0.027303973124887415,-0.044894351623265716,0.08553406641596117,0.14232458680628057,0.23317032976621532,0.07648046119083163,0.09918967993485284,0.09146118071902354,0.02046395978455573,0.20796678401103952,0.04576721091363867,0.010347819642692713,0.09466684729799368,0.03479076981700735,0.021237580805244738,-0.005194697400173087,0.05089105895417556,0.010785078110238988,-0.010797528919913257,-0.1254301654739841,0.14339619406039295,0.2560213983757931,0.51470836037447,0.37162077194943044
2021-11-11,0.13609934541068291,0.21354216998996423,0.040147423942708205,-0.025498901346376557,0.10275449827040739,0.14786177297269476,0.2346085681993071,0.086120508596635,0.13154850230449422,0.09013072959016499,0.044591320712600524,0.2149067585503721,0.0484659028183152,0.010101691970963111,0.0956922015842161,0.033667157501829914,0.022183990112349727,-0.0055456434662125575,0.057931329062263615,0.010436848757838568,-0.005937477296061755,-0.092498997400283,0.17556419163538428,0.2944969105607649,0.7552885287868991,0.9223896714555953
2021-11-12,0.13249027802007096,0.20304111132326952,0.03219254059197563,-0.028502718688928508,0.0965652320383883,0.13426464672174943,0.2261685178186299,0.08797494195617483,0.13053730582265044,0.08416850915453544,0.05180816883582562,0.20659768747102003,0.0388683779762129,0.008054419996307072,0.0819767388324455,0.02557177161298063,0.018187458955539526,-0.0051945847778714915,0.0565205171765244,0.010248912192617476,-0.008581550966183293,-0.09189611303218281,0.18631820000301946,0.31779661359406175,0.5731150999182884,0.6762292045337666
2021-11-15,0.1338063300953014,0.209460660980606,0.028873963230439115,-0.020380908644137885,0.08938532483542128,0.14339534062430048,0.23166830071099187,0.07726335921805627,0.1375629702544645,0.07727010136746215,0.044724681516653764,0.21167073293631522,0.043713812261818585,0.0037446633749311786,0.06497598423125828,0.017084248180315953,0.015497356562936382,-0.005079535123935441,0.054773884939179895,0.007941402215864146,-0.0105657843745105,-0.08969842749456802,0.17575764798556603,0.28306633217213495,0.7037500833769545,0.8750365740659363
2021-11-16,0.12680666943332009,0.1979255357039882,0.02034672972042495,-0.02711359267191582,0.08434586671912725,0.12185468276379696,0.22290785218368336,0.07105996893871103,0.12808070290217421,0.08076392105800201,0.03263118001984777,0.21869725679155683,0.034095536690931905,0.001900481632892248,0.058346585535753226,0.01261085642590376,0.014800372322554711,-0.00531041987864056,0.05067927528823768,0.005993031141574567,-0.019450001791079807,-0.10834955011756675,0.1581521064531033,0.24833407799861096,0.5543139681559626,0.5949385255042206
2021-11-17,0.12656900905241852,0.1969025110169922,0.018834592153551988,-0.04165468011951057,0.08058875883597794,0.1256723659744836,0.2188634361785291,0.06954015742001762,0.13383621269990464,0.0855282681914642,0.03458189429939229,0.22259696271432872,0.03153122076892623,0.001821206204424275,0.05694353400950947,0.012912089622076017,0.013632053079625006,-0.004962816244329038,0.04981540606947976,0.004929257246968355,-0.019387451572958625,-0.10850325970214103,0.15158148049478104,0.22439898134331027,0.5719926489443716,0.5841084605648459
2021-11-18,0.12815654349721606,0.20510583273242844,0.02047524581061122,-0.060295013191249636,0.05630352804896255,0.12089801708852876,0.23111265535225334,0.06102239523539699,0.11714312034975527,0.0922705491704543,0.029800508879210597,0.2247675422053712,0.030003673199637593,0.003570869166475976,0.0627463897474072,0.01574798565743407,0.012465215362516657,-0.005309093154116873,0.0528443784557584,0.0036955083605174632,-0.02082862508981631,-0.10557074342683603,0.15351135971271113,0.22898226326153748,0.44912322558742823,0.3849318507011852
2021-11-19,0.12554841697903685,0.21637533736643588,0.00990335985453017,-0.06194129842648799,0.03601011588154024,0.11686069573441249,0.2466529193192819,0.037557381396415845,0.07272477317652326,0.08803807708543854,0.01981787809690605,0.22515794869594496,0.03269105773023129,0.008045721775515213,0.07830421739620386,0.02267727227976546,0.012110947715118225,-0.005540513146798709,0.050991742040982224,0.010048893002347903,-0.028698474541882124,-0.11992264354827342,0.1173632846704793,0.18068056377792874,0.5120749636377089,0.570738046493884
